,COCLSACT
10720,DID NOT USE COCAINE IN THE PAST 12 MOS
10721,NEVER USED COCAINE
10722,NEVER USED COCAINE
10723,NEVER USED COCAINE
10724,NEVER USED COCAINE
10725,NEVER USED COCAINE
10726,NEVER USED COCAINE
10727,NEVER USED COCAINE
10728,NEVER USED COCAINE
10729,NEVER USED COCAINE
10730,NEVER USED COCAINE
10731,NEVER USED COCAINE
10732,DID NOT USE COCAINE IN THE PAST 12 MOS
10733,NEVER USED COCAINE
10734,NEVER USED COCAINE
10735,NEVER USED COCAINE
10736,NEVER USED COCAINE
10737,NEVER USED COCAINE
10738,NEVER USED COCAINE
10739,NEVER USED COCAINE
10740,No
10741,NEVER USED COCAINE
10742,NEVER USED COCAINE
10743,NEVER USED COCAINE
10744,NEVER USED COCAINE
10745,NEVER USED COCAINE
10746,NEVER USED COCAINE
10747,NEVER USED COCAINE
10748,NEVER USED COCAINE
10749,NEVER USED COCAINE
10750,DID NOT USE COCAINE IN THE PAST 12 MOS
10751,NEVER USED COCAINE
10752,NEVER USED COCAINE
10753,NEVER USED COCAINE
10754,NEVER USED COCAINE
10755,NEVER USED COCAINE
10756,NEVER USED COCAINE
10757,NEVER USED COCAINE
10758,NEVER USED COCAINE
10759,NEVER USED COCAINE
10760,NEVER USED COCAINE
10761,NEVER USED COCAINE
10762,NEVER USED COCAINE
10763,NEVER USED COCAINE
10764,NEVER USED COCAINE
10765,NEVER USED COCAINE
10766,DID NOT USE COCAINE IN THE PAST 12 MOS
10767,NEVER USED COCAINE
10768,NEVER USED COCAINE
10769,NEVER USED COCAINE
10770,NEVER USED COCAINE
10771,NEVER USED COCAINE
10772,NEVER USED COCAINE
10773,NEVER USED COCAINE
10774,NEVER USED COCAINE
10775,NEVER USED COCAINE
10776,NEVER USED COCAINE
10777,NEVER USED COCAINE
10778,NEVER USED COCAINE
10779,NEVER USED COCAINE
10780,NEVER USED COCAINE
10781,DID NOT USE COCAINE IN THE PAST 12 MOS
10782,NEVER USED COCAINE
10783,NEVER USED COCAINE
10784,DID NOT USE COCAINE IN THE PAST 12 MOS
10785,NEVER USED COCAINE
10786,NEVER USED COCAINE
10787,NEVER USED COCAINE
10788,NEVER USED COCAINE
10789,NEVER USED COCAINE
10790,NEVER USED COCAINE
10791,NEVER USED COCAINE
10792,NEVER USED COCAINE
10793,NEVER USED COCAINE
10794,NEVER USED COCAINE
10795,NEVER USED COCAINE
10796,NEVER USED COCAINE
10797,NEVER USED COCAINE
10798,NEVER USED COCAINE
10799,NEVER USED COCAINE
10800,NEVER USED COCAINE
10801,NEVER USED COCAINE
10802,NEVER USED COCAINE
10803,NEVER USED COCAINE
10804,NEVER USED COCAINE
10805,NEVER USED COCAINE
10806,NEVER USED COCAINE
10807,NEVER USED COCAINE
10808,NEVER USED COCAINE
10809,NEVER USED COCAINE
10810,NEVER USED COCAINE
10811,NEVER USED COCAINE
10812,NEVER USED COCAINE
10813,NEVER USED COCAINE
10814,NEVER USED COCAINE
10815,NEVER USED COCAINE
10816,NEVER USED COCAINE
10817,NEVER USED COCAINE
10818,NEVER USED COCAINE
10819,NEVER USED COCAINE
10820,NEVER USED COCAINE
10821,NEVER USED COCAINE
10822,NEVER USED COCAINE
10823,NEVER USED COCAINE
10824,NEVER USED COCAINE
10825,NEVER USED COCAINE
10826,NEVER USED COCAINE
10827,NEVER USED COCAINE
10828,NEVER USED COCAINE
10829,NEVER USED COCAINE
10830,NEVER USED COCAINE
10831,DID NOT USE COCAINE IN THE PAST 12 MOS
10832,NEVER USED COCAINE
10833,NEVER USED COCAINE
10834,NEVER USED COCAINE
10835,NEVER USED COCAINE
10836,NEVER USED COCAINE
10837,NEVER USED COCAINE
10838,NEVER USED COCAINE
10839,NEVER USED COCAINE
10840,NEVER USED COCAINE
10841,NEVER USED COCAINE
10842,NEVER USED COCAINE
10843,NEVER USED COCAINE
10844,NEVER USED COCAINE
10845,NEVER USED COCAINE
10846,NEVER USED COCAINE
10847,NEVER USED COCAINE
10848,NEVER USED COCAINE
10849,NEVER USED COCAINE
10850,NEVER USED COCAINE
10851,NEVER USED COCAINE
10852,NEVER USED COCAINE
10853,NEVER USED COCAINE
10854,NEVER USED COCAINE
10855,NEVER USED COCAINE
10856,NEVER USED COCAINE
10857,NEVER USED COCAINE
10858,NEVER USED COCAINE
10859,NEVER USED COCAINE
10860,NEVER USED COCAINE
10861,DID NOT USE COCAINE IN THE PAST 12 MOS
10862,Yes
10863,NEVER USED COCAINE
10864,NEVER USED COCAINE
10865,DID NOT USE COCAINE IN THE PAST 12 MOS
10866,NEVER USED COCAINE
10867,NEVER USED COCAINE
10868,NEVER USED COCAINE
10869,No
10870,NEVER USED COCAINE
10871,NEVER USED COCAINE
10872,NEVER USED COCAINE
10873,NEVER USED COCAINE
10874,NEVER USED COCAINE
10875,NEVER USED COCAINE
10876,NEVER USED COCAINE
10877,NEVER USED COCAINE
10878,NEVER USED COCAINE
10879,NEVER USED COCAINE
10880,NEVER USED COCAINE
10881,NEVER USED COCAINE
10882,DID NOT USE COCAINE IN THE PAST 12 MOS
10883,NEVER USED COCAINE
10884,No
10885,NEVER USED COCAINE
10886,NEVER USED COCAINE
10887,NEVER USED COCAINE
10888,NEVER USED COCAINE
10889,NEVER USED COCAINE
10890,NEVER USED COCAINE
10891,NEVER USED COCAINE
10892,NEVER USED COCAINE
10893,NEVER USED COCAINE
10894,NEVER USED COCAINE
10895,NEVER USED COCAINE
10896,NEVER USED COCAINE
10897,NEVER USED COCAINE
10898,NEVER USED COCAINE
10899,NEVER USED COCAINE
10900,NEVER USED COCAINE
10901,NEVER USED COCAINE
10902,NEVER USED COCAINE
10903,NEVER USED COCAINE
10904,NEVER USED COCAINE
10905,NEVER USED COCAINE
10906,NEVER USED COCAINE
10907,NEVER USED COCAINE
10908,NEVER USED COCAINE
10909,NEVER USED COCAINE
10910,NEVER USED COCAINE
10911,NEVER USED COCAINE
10912,NEVER USED COCAINE
10913,NEVER USED COCAINE
10914,NEVER USED COCAINE
10915,NEVER USED COCAINE
10916,NEVER USED COCAINE
10917,DID NOT USE COCAINE IN THE PAST 12 MOS
10918,NEVER USED COCAINE
10919,NEVER USED COCAINE
10920,NEVER USED COCAINE
10921,NEVER USED COCAINE
10922,DID NOT USE COCAINE IN THE PAST 12 MOS
10923,NEVER USED COCAINE
10924,NEVER USED COCAINE
10925,NEVER USED COCAINE
10926,DID NOT USE COCAINE IN THE PAST 12 MOS
10927,NEVER USED COCAINE
10928,NEVER USED COCAINE
10929,NEVER USED COCAINE
10930,NEVER USED COCAINE
10931,NEVER USED COCAINE
10932,NEVER USED COCAINE
10933,NEVER USED COCAINE
10934,NEVER USED COCAINE
10935,NEVER USED COCAINE
10936,NEVER USED COCAINE
10937,NEVER USED COCAINE
10938,NEVER USED COCAINE
10939,NEVER USED COCAINE
10940,NEVER USED COCAINE
10941,NEVER USED COCAINE
10942,DID NOT USE COCAINE IN THE PAST 12 MOS
10943,DID NOT USE COCAINE IN THE PAST 12 MOS
10944,NEVER USED COCAINE
10945,NEVER USED COCAINE
10946,NEVER USED COCAINE
10947,NEVER USED COCAINE
10948,DID NOT USE COCAINE IN THE PAST 12 MOS
10949,NEVER USED COCAINE
10950,NEVER USED COCAINE
10951,NEVER USED COCAINE
10952,NEVER USED COCAINE
10953,NEVER USED COCAINE
10954,NEVER USED COCAINE
10955,NEVER USED COCAINE
10956,DID NOT USE COCAINE IN THE PAST 12 MOS
10957,NEVER USED COCAINE
10958,NEVER USED COCAINE
10959,NEVER USED COCAINE
10960,NEVER USED COCAINE
10961,NEVER USED COCAINE
10962,NEVER USED COCAINE
10963,NEVER USED COCAINE
10964,BLANK (NO ANSWER)
10965,NEVER USED COCAINE
10966,NEVER USED COCAINE
10967,NEVER USED COCAINE
10968,NEVER USED COCAINE
10969,NEVER USED COCAINE
10970,DID NOT USE COCAINE IN THE PAST 12 MOS
10971,NEVER USED COCAINE
10972,NEVER USED COCAINE
10973,NEVER USED COCAINE
10974,NEVER USED COCAINE
10975,DID NOT USE COCAINE IN THE PAST 12 MOS
10976,NEVER USED COCAINE
10977,NEVER USED COCAINE
10978,NEVER USED COCAINE
10979,NEVER USED COCAINE
10980,NEVER USED COCAINE
10981,NEVER USED COCAINE
10982,DID NOT USE COCAINE IN THE PAST 12 MOS
10983,DID NOT USE COCAINE IN THE PAST 12 MOS
10984,NEVER USED COCAINE
10985,NEVER USED COCAINE
10986,NEVER USED COCAINE
10987,NEVER USED COCAINE
10988,DID NOT USE COCAINE IN THE PAST 12 MOS
10989,NEVER USED COCAINE
10990,NEVER USED COCAINE
10991,NEVER USED COCAINE
10992,NEVER USED COCAINE
10993,NEVER USED COCAINE
10994,NEVER USED COCAINE
10995,NEVER USED COCAINE
10996,NEVER USED COCAINE
10997,NEVER USED COCAINE
10998,NEVER USED COCAINE
10999,NEVER USED COCAINE
11000,NEVER USED COCAINE
11001,NEVER USED COCAINE
11002,NEVER USED COCAINE
11003,NEVER USED COCAINE
11004,NEVER USED COCAINE
11005,NEVER USED COCAINE
11006,NEVER USED COCAINE
11007,NEVER USED COCAINE
11008,NEVER USED COCAINE
11009,DID NOT USE COCAINE IN THE PAST 12 MOS
11010,NEVER USED COCAINE
11011,NEVER USED COCAINE
11012,NEVER USED COCAINE
11013,NEVER USED COCAINE
11014,NEVER USED COCAINE
11015,NEVER USED COCAINE
11016,NEVER USED COCAINE
11017,NEVER USED COCAINE
11018,NEVER USED COCAINE
11019,NEVER USED COCAINE
11020,NEVER USED COCAINE
11021,NEVER USED COCAINE
11022,NEVER USED COCAINE
11023,NEVER USED COCAINE
11024,NEVER USED COCAINE
11025,NEVER USED COCAINE
11026,NEVER USED COCAINE
11027,NEVER USED COCAINE
11028,DID NOT USE COCAINE IN THE PAST 12 MOS
11029,NEVER USED COCAINE
11030,NEVER USED COCAINE
11031,NEVER USED COCAINE
11032,NEVER USED COCAINE
11033,NEVER USED COCAINE
11034,NEVER USED COCAINE
11035,NEVER USED COCAINE
11036,DID NOT USE COCAINE IN THE PAST 12 MOS
11037,NEVER USED COCAINE
11038,NEVER USED COCAINE
11039,DID NOT USE COCAINE IN THE PAST 12 MOS
11040,NEVER USED COCAINE
11041,NEVER USED COCAINE
11042,DID NOT USE COCAINE IN THE PAST 12 MOS
11043,NEVER USED COCAINE
11044,NEVER USED COCAINE
11045,NEVER USED COCAINE
11046,DID NOT USE COCAINE IN THE PAST 12 MOS
11047,NEVER USED COCAINE
11048,DID NOT USE COCAINE IN THE PAST 12 MOS
11049,NEVER USED COCAINE
11050,NEVER USED COCAINE
11051,NEVER USED COCAINE
11052,NEVER USED COCAINE
11053,NEVER USED COCAINE
11054,NEVER USED COCAINE
11055,NEVER USED COCAINE
11056,NEVER USED COCAINE
11057,NEVER USED COCAINE
11058,NEVER USED COCAINE
11059,NEVER USED COCAINE
11060,NEVER USED COCAINE
11061,NEVER USED COCAINE
11062,NEVER USED COCAINE
11063,NEVER USED COCAINE
11064,NEVER USED COCAINE
11065,Yes
11066,DID NOT USE COCAINE IN THE PAST 12 MOS
11067,NEVER USED COCAINE
11068,NEVER USED COCAINE
11069,NEVER USED COCAINE
11070,DID NOT USE COCAINE IN THE PAST 12 MOS
11071,NEVER USED COCAINE
11072,NEVER USED COCAINE
11073,DID NOT USE COCAINE IN THE PAST 12 MOS
11074,DID NOT USE COCAINE IN THE PAST 12 MOS
11075,NEVER USED COCAINE
11076,DID NOT USE COCAINE IN THE PAST 12 MOS
11077,NEVER USED COCAINE
11078,NEVER USED COCAINE
11079,NEVER USED COCAINE
11080,NEVER USED COCAINE
11081,NEVER USED COCAINE
11082,NEVER USED COCAINE
11083,NEVER USED COCAINE
11084,NEVER USED COCAINE
11085,NEVER USED COCAINE
11086,NEVER USED COCAINE
11087,NEVER USED COCAINE
11088,NEVER USED COCAINE
11089,NEVER USED COCAINE
11090,NEVER USED COCAINE
11091,NEVER USED COCAINE
11092,NEVER USED COCAINE
11093,NEVER USED COCAINE
11094,NEVER USED COCAINE
11095,NEVER USED COCAINE
11096,NEVER USED COCAINE
11097,NEVER USED COCAINE
11098,NEVER USED COCAINE
11099,NEVER USED COCAINE
11100,NEVER USED COCAINE
11101,NEVER USED COCAINE
11102,NEVER USED COCAINE
11103,NEVER USED COCAINE
11104,NEVER USED COCAINE
11105,NEVER USED COCAINE
11106,NEVER USED COCAINE
11107,NEVER USED COCAINE
11108,NEVER USED COCAINE
11109,NEVER USED COCAINE
11110,DID NOT USE COCAINE IN THE PAST 12 MOS
11111,NEVER USED COCAINE
11112,NEVER USED COCAINE
11113,NEVER USED COCAINE
11114,NEVER USED COCAINE
11115,NEVER USED COCAINE
11116,NEVER USED COCAINE
11117,NEVER USED COCAINE
11118,NEVER USED COCAINE
11119,BLANK (NO ANSWER)
11120,NEVER USED COCAINE
11121,NEVER USED COCAINE
11122,NEVER USED COCAINE
11123,NEVER USED COCAINE
11124,NEVER USED COCAINE
11125,NEVER USED COCAINE
11126,NEVER USED COCAINE
11127,NEVER USED COCAINE
11128,NEVER USED COCAINE
11129,NEVER USED COCAINE
11130,NEVER USED COCAINE
11131,DID NOT USE COCAINE IN THE PAST 12 MOS
11132,NEVER USED COCAINE
11133,NEVER USED COCAINE
11134,NEVER USED COCAINE
11135,NEVER USED COCAINE
11136,NEVER USED COCAINE
11137,NEVER USED COCAINE
11138,NEVER USED COCAINE
11139,No
11140,NEVER USED COCAINE
11141,NEVER USED COCAINE
11142,NEVER USED COCAINE
11143,NEVER USED COCAINE
11144,DID NOT USE COCAINE IN THE PAST 12 MOS
11145,NEVER USED COCAINE
11146,NEVER USED COCAINE
11147,NEVER USED COCAINE
11148,NEVER USED COCAINE
11149,NEVER USED COCAINE
11150,NEVER USED COCAINE
11151,NEVER USED COCAINE
11152,NEVER USED COCAINE
11153,NEVER USED COCAINE
11154,NEVER USED COCAINE
11155,NEVER USED COCAINE
11156,NEVER USED COCAINE
11157,No
11158,NEVER USED COCAINE
11159,NEVER USED COCAINE
11160,No
11161,NEVER USED COCAINE
11162,NEVER USED COCAINE
11163,NEVER USED COCAINE
11164,NEVER USED COCAINE
11165,NEVER USED COCAINE
11166,NEVER USED COCAINE
11167,DID NOT USE COCAINE IN THE PAST 12 MOS
11168,NEVER USED COCAINE
11169,NEVER USED COCAINE
11170,NEVER USED COCAINE
11171,DID NOT USE COCAINE IN THE PAST 12 MOS
11172,NEVER USED COCAINE
11173,NEVER USED COCAINE
11174,NEVER USED COCAINE
11175,NEVER USED COCAINE
11176,NEVER USED COCAINE
11177,NEVER USED COCAINE
11178,NEVER USED COCAINE
11179,NEVER USED COCAINE
11180,NEVER USED COCAINE
11181,NEVER USED COCAINE
11182,NEVER USED COCAINE
11183,NEVER USED COCAINE
11184,NEVER USED COCAINE
11185,NEVER USED COCAINE
11186,NEVER USED COCAINE
11187,NEVER USED COCAINE
11188,NEVER USED COCAINE
11189,NEVER USED COCAINE
11190,NEVER USED COCAINE
11191,NEVER USED COCAINE
11192,NEVER USED COCAINE
11193,NEVER USED COCAINE
11194,NEVER USED COCAINE
11195,NEVER USED COCAINE
11196,NEVER USED COCAINE
11197,NEVER USED COCAINE
11198,NEVER USED COCAINE
11199,NEVER USED COCAINE
11200,NEVER USED COCAINE
11201,NEVER USED COCAINE
11202,No
11203,NEVER USED COCAINE
11204,NEVER USED COCAINE
11205,NEVER USED COCAINE
11206,NEVER USED COCAINE
11207,NEVER USED COCAINE
11208,NEVER USED COCAINE
11209,NEVER USED COCAINE
11210,No
11211,NEVER USED COCAINE
11212,NEVER USED COCAINE
11213,NEVER USED COCAINE
11214,NEVER USED COCAINE
11215,DID NOT USE COCAINE IN THE PAST 12 MOS
11216,NEVER USED COCAINE
11217,NEVER USED COCAINE
11218,NEVER USED COCAINE
11219,DID NOT USE COCAINE IN THE PAST 12 MOS
11220,NEVER USED COCAINE
11221,NEVER USED COCAINE
11222,NEVER USED COCAINE
11223,DID NOT USE COCAINE IN THE PAST 12 MOS
11224,DID NOT USE COCAINE IN THE PAST 12 MOS
11225,NEVER USED COCAINE
11226,DID NOT USE COCAINE IN THE PAST 12 MOS
11227,NEVER USED COCAINE
11228,NEVER USED COCAINE
11229,NEVER USED COCAINE
11230,NEVER USED COCAINE
11231,NEVER USED COCAINE
11232,NEVER USED COCAINE
11233,NEVER USED COCAINE
11234,NEVER USED COCAINE
11235,NEVER USED COCAINE
11236,NEVER USED COCAINE
11237,NEVER USED COCAINE
11238,NEVER USED COCAINE
11239,NEVER USED COCAINE
11240,NEVER USED COCAINE
11241,NEVER USED COCAINE
11242,NEVER USED COCAINE
11243,NEVER USED COCAINE
11244,NEVER USED COCAINE
11245,DID NOT USE COCAINE IN THE PAST 12 MOS
11246,NEVER USED COCAINE
11247,NEVER USED COCAINE
11248,NEVER USED COCAINE
11249,DID NOT USE COCAINE IN THE PAST 12 MOS
11250,NEVER USED COCAINE
11251,DID NOT USE COCAINE IN THE PAST 12 MOS
11252,NEVER USED COCAINE
11253,NEVER USED COCAINE
11254,NEVER USED COCAINE
11255,NEVER USED COCAINE
11256,NEVER USED COCAINE
11257,NEVER USED COCAINE
11258,NEVER USED COCAINE
11259,NEVER USED COCAINE
11260,NEVER USED COCAINE
11261,NEVER USED COCAINE
11262,NEVER USED COCAINE
11263,DID NOT USE COCAINE IN THE PAST 12 MOS
11264,NEVER USED COCAINE
11265,DID NOT USE COCAINE IN THE PAST 12 MOS
11266,NEVER USED COCAINE
11267,NEVER USED COCAINE
11268,NEVER USED COCAINE
11269,NEVER USED COCAINE
11270,NEVER USED COCAINE
11271,NEVER USED COCAINE
11272,REFUSED
11273,NEVER USED COCAINE
11274,NEVER USED COCAINE
11275,NEVER USED COCAINE
11276,NEVER USED COCAINE
11277,NEVER USED COCAINE
11278,NEVER USED COCAINE
11279,NEVER USED COCAINE
11280,NEVER USED COCAINE
11281,DID NOT USE COCAINE IN THE PAST 12 MOS
11282,NEVER USED COCAINE
11283,NEVER USED COCAINE
11284,NEVER USED COCAINE
11285,NEVER USED COCAINE
11286,NEVER USED COCAINE
11287,NEVER USED COCAINE
11288,NEVER USED COCAINE
11289,NEVER USED COCAINE
11290,NEVER USED COCAINE
11291,NEVER USED COCAINE
11292,NEVER USED COCAINE
11293,DID NOT USE COCAINE IN THE PAST 12 MOS
11294,NEVER USED COCAINE
11295,NEVER USED COCAINE
11296,NEVER USED COCAINE
11297,NEVER USED COCAINE
11298,NEVER USED COCAINE
11299,NEVER USED COCAINE
11300,NEVER USED COCAINE
11301,NEVER USED COCAINE
11302,NEVER USED COCAINE
11303,NEVER USED COCAINE
11304,NEVER USED COCAINE
11305,NEVER USED COCAINE
11306,NEVER USED COCAINE
11307,NEVER USED COCAINE
11308,NEVER USED COCAINE
11309,DID NOT USE COCAINE IN THE PAST 12 MOS
11310,NEVER USED COCAINE
11311,NEVER USED COCAINE
11312,NEVER USED COCAINE
11313,NEVER USED COCAINE
11314,NEVER USED COCAINE
11315,NEVER USED COCAINE
11316,NEVER USED COCAINE
11317,NEVER USED COCAINE
11318,NEVER USED COCAINE
11319,NEVER USED COCAINE
11320,NEVER USED COCAINE
11321,NEVER USED COCAINE
11322,NEVER USED COCAINE
11323,NEVER USED COCAINE
11324,NEVER USED COCAINE
11325,DID NOT USE COCAINE IN THE PAST 12 MOS
11326,NEVER USED COCAINE
11327,DID NOT USE COCAINE IN THE PAST 12 MOS
11328,NEVER USED COCAINE
11329,NEVER USED COCAINE
11330,NEVER USED COCAINE
11331,NEVER USED COCAINE
11332,NEVER USED COCAINE
11333,DID NOT USE COCAINE IN THE PAST 12 MOS
11334,NEVER USED COCAINE
11335,NEVER USED COCAINE
11336,NEVER USED COCAINE
11337,NEVER USED COCAINE
11338,DID NOT USE COCAINE IN THE PAST 12 MOS
11339,NEVER USED COCAINE
11340,NEVER USED COCAINE
11341,NEVER USED COCAINE
11342,BLANK (NO ANSWER)
11343,NEVER USED COCAINE
11344,NEVER USED COCAINE
11345,NEVER USED COCAINE
11346,NEVER USED COCAINE
11347,NEVER USED COCAINE
11348,NEVER USED COCAINE
11349,NEVER USED COCAINE
11350,NEVER USED COCAINE
11351,NEVER USED COCAINE
11352,NEVER USED COCAINE
11353,NEVER USED COCAINE
11354,NEVER USED COCAINE
11355,NEVER USED COCAINE
11356,NEVER USED COCAINE
11357,NEVER USED COCAINE
11358,DID NOT USE COCAINE IN THE PAST 12 MOS
11359,NEVER USED COCAINE
11360,NEVER USED COCAINE
11361,NEVER USED COCAINE
11362,NEVER USED COCAINE
11363,NEVER USED COCAINE
11364,NEVER USED COCAINE
11365,NEVER USED COCAINE
11366,NEVER USED COCAINE
11367,NEVER USED COCAINE
11368,NEVER USED COCAINE
11369,NEVER USED COCAINE
11370,NEVER USED COCAINE
11371,NEVER USED COCAINE
11372,NEVER USED COCAINE
11373,NEVER USED COCAINE
11374,NEVER USED COCAINE
11375,NEVER USED COCAINE
11376,NEVER USED COCAINE
11377,NEVER USED COCAINE
11378,NEVER USED COCAINE
11379,DID NOT USE COCAINE IN THE PAST 12 MOS
11380,NEVER USED COCAINE
11381,DID NOT USE COCAINE IN THE PAST 12 MOS
11382,NEVER USED COCAINE
11383,NEVER USED COCAINE
11384,NEVER USED COCAINE
11385,NEVER USED COCAINE
11386,NEVER USED COCAINE
11387,No
11388,NEVER USED COCAINE
11389,NEVER USED COCAINE
11390,NEVER USED COCAINE
11391,No
11392,NEVER USED COCAINE
11393,DID NOT USE COCAINE IN THE PAST 12 MOS
11394,NEVER USED COCAINE
11395,DID NOT USE COCAINE IN THE PAST 12 MOS
11396,DID NOT USE COCAINE IN THE PAST 12 MOS
11397,NEVER USED COCAINE
11398,NEVER USED COCAINE
11399,NEVER USED COCAINE
11400,NEVER USED COCAINE
11401,NEVER USED COCAINE
11402,DID NOT USE COCAINE IN THE PAST 12 MOS
11403,NEVER USED COCAINE
11404,NEVER USED COCAINE
11405,NEVER USED COCAINE
11406,NEVER USED COCAINE
11407,NEVER USED COCAINE
11408,NEVER USED COCAINE
11409,DID NOT USE COCAINE IN THE PAST 12 MOS
11410,NEVER USED COCAINE
11411,NEVER USED COCAINE
11412,NEVER USED COCAINE
11413,NEVER USED COCAINE
11414,NEVER USED COCAINE
11415,NEVER USED COCAINE
11416,NEVER USED COCAINE
11417,NEVER USED COCAINE
11418,NEVER USED COCAINE
11419,NEVER USED COCAINE
11420,NEVER USED COCAINE
11421,NEVER USED COCAINE
11422,NEVER USED COCAINE
11423,DID NOT USE COCAINE IN THE PAST 12 MOS
11424,NEVER USED COCAINE
11425,NEVER USED COCAINE
11426,NEVER USED COCAINE
11427,NEVER USED COCAINE
11428,NEVER USED COCAINE
11429,NEVER USED COCAINE
11430,No
11431,NEVER USED COCAINE
11432,NEVER USED COCAINE
11433,Yes
11434,No
11435,NEVER USED COCAINE
11436,NEVER USED COCAINE
11437,NEVER USED COCAINE
11438,NEVER USED COCAINE
11439,DID NOT USE COCAINE IN THE PAST 12 MOS
11440,DID NOT USE COCAINE IN THE PAST 12 MOS
11441,NEVER USED COCAINE
11442,NEVER USED COCAINE
11443,DID NOT USE COCAINE IN THE PAST 12 MOS
11444,NEVER USED COCAINE
11445,NEVER USED COCAINE
11446,DID NOT USE COCAINE IN THE PAST 12 MOS
11447,NEVER USED COCAINE
11448,NEVER USED COCAINE
11449,NEVER USED COCAINE
11450,DID NOT USE COCAINE IN THE PAST 12 MOS
11451,NEVER USED COCAINE
11452,NEVER USED COCAINE
11453,NEVER USED COCAINE
11454,NEVER USED COCAINE
11455,NEVER USED COCAINE
11456,NEVER USED COCAINE
11457,NEVER USED COCAINE
11458,NEVER USED COCAINE
11459,NEVER USED COCAINE
11460,NEVER USED COCAINE
11461,NEVER USED COCAINE
11462,NEVER USED COCAINE
11463,NEVER USED COCAINE
11464,No
11465,NEVER USED COCAINE
11466,NEVER USED COCAINE
11467,No
11468,DID NOT USE COCAINE IN THE PAST 12 MOS
11469,NEVER USED COCAINE
11470,NEVER USED COCAINE
11471,NEVER USED COCAINE
11472,NEVER USED COCAINE
11473,NEVER USED COCAINE
11474,DID NOT USE COCAINE IN THE PAST 12 MOS
11475,NEVER USED COCAINE
11476,NEVER USED COCAINE
11477,NEVER USED COCAINE
11478,NEVER USED COCAINE
11479,NEVER USED COCAINE
11480,NEVER USED COCAINE
11481,NEVER USED COCAINE
11482,NEVER USED COCAINE
11483,NEVER USED COCAINE
11484,NEVER USED COCAINE
11485,No
11486,NEVER USED COCAINE
11487,NEVER USED COCAINE
11488,NEVER USED COCAINE
11489,NEVER USED COCAINE
11490,NEVER USED COCAINE
11491,DID NOT USE COCAINE IN THE PAST 12 MOS
11492,NEVER USED COCAINE
11493,NEVER USED COCAINE
11494,NEVER USED COCAINE
11495,NEVER USED COCAINE
11496,NEVER USED COCAINE
11497,DID NOT USE COCAINE IN THE PAST 12 MOS
11498,NEVER USED COCAINE
11499,NEVER USED COCAINE
11500,DID NOT USE COCAINE IN THE PAST 12 MOS
11501,NEVER USED COCAINE
11502,NEVER USED COCAINE
11503,NEVER USED COCAINE
11504,NEVER USED COCAINE
11505,No
11506,NEVER USED COCAINE
11507,NEVER USED COCAINE
11508,NEVER USED COCAINE
11509,NEVER USED COCAINE
11510,NEVER USED COCAINE
11511,NEVER USED COCAINE
11512,DID NOT USE COCAINE IN THE PAST 12 MOS
11513,NEVER USED COCAINE
11514,DID NOT USE COCAINE IN THE PAST 12 MOS
11515,NEVER USED COCAINE
11516,DID NOT USE COCAINE IN THE PAST 12 MOS
11517,NEVER USED COCAINE
11518,NEVER USED COCAINE
11519,NEVER USED COCAINE
11520,NEVER USED COCAINE
11521,NEVER USED COCAINE
11522,NEVER USED COCAINE
11523,NEVER USED COCAINE
11524,NEVER USED COCAINE
11525,NEVER USED COCAINE
11526,NEVER USED COCAINE
11527,NEVER USED COCAINE
11528,NEVER USED COCAINE
11529,NEVER USED COCAINE
11530,NEVER USED COCAINE
11531,NEVER USED COCAINE
11532,NEVER USED COCAINE
11533,NEVER USED COCAINE
11534,NEVER USED COCAINE
11535,NEVER USED COCAINE
11536,NEVER USED COCAINE
11537,NEVER USED COCAINE
11538,NEVER USED COCAINE
11539,NEVER USED COCAINE
11540,NEVER USED COCAINE
11541,NEVER USED COCAINE
11542,NEVER USED COCAINE
11543,DID NOT USE COCAINE IN THE PAST 12 MOS
11544,NEVER USED COCAINE
11545,NEVER USED COCAINE
11546,NEVER USED COCAINE
11547,DID NOT USE COCAINE IN THE PAST 12 MOS
11548,NEVER USED COCAINE
11549,NEVER USED COCAINE
11550,NEVER USED COCAINE
11551,NEVER USED COCAINE
11552,No
11553,NEVER USED COCAINE
11554,DID NOT USE COCAINE IN THE PAST 12 MOS
