,COCLSACT
52703,NEVER USED COCAINE
52704,NEVER USED COCAINE
52705,NEVER USED COCAINE
52706,NEVER USED COCAINE
52707,NEVER USED COCAINE
52708,NEVER USED COCAINE
52709,NEVER USED COCAINE
52710,NEVER USED COCAINE
52711,NEVER USED COCAINE
52712,NEVER USED COCAINE
52713,NEVER USED COCAINE
52714,NEVER USED COCAINE
52715,NEVER USED COCAINE
52716,NEVER USED COCAINE
52717,NEVER USED COCAINE
52718,NEVER USED COCAINE
52719,NEVER USED COCAINE
52720,NEVER USED COCAINE
52721,DID NOT USE COCAINE PST 12 MOS
52722,NEVER USED COCAINE
52723,NEVER USED COCAINE
52724,NEVER USED COCAINE
52725,NEVER USED COCAINE
52726,NEVER USED COCAINE
52727,NEVER USED COCAINE
52728,DID NOT USE COCAINE PST 12 MOS
52729,NEVER USED COCAINE
52730,NEVER USED COCAINE
52731,NEVER USED COCAINE
52732,NEVER USED COCAINE
52733,DID NOT USE COCAINE PST 12 MOS
52734,NEVER USED COCAINE
52735,NEVER USED COCAINE
52736,NEVER USED COCAINE
52737,NEVER USED COCAINE
52738,NEVER USED COCAINE
52739,NEVER USED COCAINE
52740,NEVER USED COCAINE
52741,NEVER USED COCAINE
52742,NEVER USED COCAINE
52743,NEVER USED COCAINE
52744,NEVER USED COCAINE
52745,NEVER USED COCAINE
52746,NEVER USED COCAINE
52747,NEVER USED COCAINE
52748,NEVER USED COCAINE
52749,DID NOT USE COCAINE PST 12 MOS
52750,NEVER USED COCAINE
52751,NEVER USED COCAINE
52752,NEVER USED COCAINE
52753,NEVER USED COCAINE
52754,NEVER USED COCAINE
52755,NEVER USED COCAINE
52756,NEVER USED COCAINE
52757,NEVER USED COCAINE
52758,NEVER USED COCAINE
52759,NEVER USED COCAINE
52760,NEVER USED COCAINE
52761,NEVER USED COCAINE
52762,No
52763,NEVER USED COCAINE
52764,NEVER USED COCAINE
52765,NEVER USED COCAINE
52766,NEVER USED COCAINE
52767,NEVER USED COCAINE
52768,NEVER USED COCAINE
52769,NEVER USED COCAINE
52770,NEVER USED COCAINE
52771,NEVER USED COCAINE
52772,NEVER USED COCAINE
52773,NEVER USED COCAINE
52774,NEVER USED COCAINE
52775,NEVER USED COCAINE
52776,NEVER USED COCAINE
52777,NEVER USED COCAINE
52778,NEVER USED COCAINE
52779,NEVER USED COCAINE
52780,NEVER USED COCAINE
52781,NEVER USED COCAINE
52782,NEVER USED COCAINE
52783,NEVER USED COCAINE
52784,NEVER USED COCAINE
52785,DID NOT USE COCAINE PST 12 MOS
52786,NEVER USED COCAINE
52787,NEVER USED COCAINE
52788,NEVER USED COCAINE
52789,NEVER USED COCAINE
52790,NEVER USED COCAINE
52791,NEVER USED COCAINE
52792,NEVER USED COCAINE
52793,NEVER USED COCAINE
52794,NEVER USED COCAINE
52795,NEVER USED COCAINE
52796,NEVER USED COCAINE
52797,NEVER USED COCAINE
52798,NEVER USED COCAINE
52799,NEVER USED COCAINE
52800,NEVER USED COCAINE
52801,NEVER USED COCAINE
52802,NEVER USED COCAINE
52803,NEVER USED COCAINE
52804,NEVER USED COCAINE
52805,NEVER USED COCAINE
52806,NEVER USED COCAINE
52807,NEVER USED COCAINE
52808,NEVER USED COCAINE
52809,NEVER USED COCAINE
52810,DID NOT USE COCAINE PST 12 MOS
52811,No
52812,NEVER USED COCAINE
52813,NEVER USED COCAINE
52814,NEVER USED COCAINE
52815,NEVER USED COCAINE
52816,NEVER USED COCAINE
52817,DID NOT USE COCAINE PST 12 MOS
52818,NEVER USED COCAINE
52819,NEVER USED COCAINE
52820,NEVER USED COCAINE
52821,NEVER USED COCAINE
52822,NEVER USED COCAINE
52823,NEVER USED COCAINE
52824,NEVER USED COCAINE
52825,NEVER USED COCAINE
52826,NEVER USED COCAINE
52827,NEVER USED COCAINE
52828,NEVER USED COCAINE
52829,NEVER USED COCAINE
52830,NEVER USED COCAINE
52831,NEVER USED COCAINE
52832,NEVER USED COCAINE
52833,NEVER USED COCAINE
52834,NEVER USED COCAINE
52835,NEVER USED COCAINE
52836,NEVER USED COCAINE
52837,NEVER USED COCAINE
52838,NEVER USED COCAINE
52839,NEVER USED COCAINE
52840,NEVER USED COCAINE
52841,DID NOT USE COCAINE PST 12 MOS
52842,NEVER USED COCAINE
52843,DID NOT USE COCAINE PST 12 MOS
52844,NEVER USED COCAINE
52845,NEVER USED COCAINE
52846,NEVER USED COCAINE
52847,NEVER USED COCAINE
52848,NEVER USED COCAINE
52849,NEVER USED COCAINE
52850,NEVER USED COCAINE
52851,NEVER USED COCAINE
52852,NEVER USED COCAINE
52853,NEVER USED COCAINE
52854,NEVER USED COCAINE
52855,NEVER USED COCAINE
52856,NEVER USED COCAINE
52857,NEVER USED COCAINE
52858,NEVER USED COCAINE
52859,NEVER USED COCAINE
52860,No
52861,NEVER USED COCAINE
52862,NEVER USED COCAINE
52863,NEVER USED COCAINE
52864,NEVER USED COCAINE
52865,NEVER USED COCAINE
52866,NEVER USED COCAINE
52867,No
52868,NEVER USED COCAINE
52869,NEVER USED COCAINE
52870,NEVER USED COCAINE
52871,NEVER USED COCAINE
52872,NEVER USED COCAINE
52873,NEVER USED COCAINE
52874,NEVER USED COCAINE
52875,NEVER USED COCAINE
52876,NEVER USED COCAINE
52877,NEVER USED COCAINE
52878,NEVER USED COCAINE
52879,NEVER USED COCAINE
52880,NEVER USED COCAINE
52881,NEVER USED COCAINE
52882,NEVER USED COCAINE
52883,NEVER USED COCAINE
52884,DID NOT USE COCAINE PST 12 MOS
52885,NEVER USED COCAINE
52886,NEVER USED COCAINE
52887,NEVER USED COCAINE
52888,NEVER USED COCAINE
52889,NEVER USED COCAINE
52890,NEVER USED COCAINE
52891,Yes
52892,NEVER USED COCAINE
52893,DID NOT USE COCAINE PST 12 MOS
52894,NEVER USED COCAINE
52895,NEVER USED COCAINE
52896,NEVER USED COCAINE
52897,DID NOT USE COCAINE PST 12 MOS
52898,NEVER USED COCAINE
52899,NEVER USED COCAINE
52900,NEVER USED COCAINE
52901,NEVER USED COCAINE
52902,NEVER USED COCAINE
52903,NEVER USED COCAINE
52904,NEVER USED COCAINE
52905,NEVER USED COCAINE
52906,NEVER USED COCAINE
52907,NEVER USED COCAINE
52908,NEVER USED COCAINE
52909,NEVER USED COCAINE
52910,DID NOT USE COCAINE PST 12 MOS
52911,NEVER USED COCAINE
52912,NEVER USED COCAINE
52913,NEVER USED COCAINE
52914,NEVER USED COCAINE
52915,NEVER USED COCAINE
52916,NEVER USED COCAINE
52917,NEVER USED COCAINE
52918,DID NOT USE COCAINE PST 12 MOS
52919,NEVER USED COCAINE
52920,NEVER USED COCAINE
52921,NEVER USED COCAINE
52922,NEVER USED COCAINE
52923,NEVER USED COCAINE
52924,DID NOT USE COCAINE PST 12 MOS
52925,NEVER USED COCAINE
52926,NEVER USED COCAINE
52927,NEVER USED COCAINE
52928,NEVER USED COCAINE
52929,NEVER USED COCAINE
52930,NEVER USED COCAINE
52931,NEVER USED COCAINE
52932,NEVER USED COCAINE
52933,NEVER USED COCAINE
52934,NEVER USED COCAINE
52935,NEVER USED COCAINE
52936,NEVER USED COCAINE
52937,No
52938,NEVER USED COCAINE
52939,NEVER USED COCAINE
52940,NEVER USED COCAINE
52941,NEVER USED COCAINE
52942,NEVER USED COCAINE
52943,NEVER USED COCAINE
52944,NEVER USED COCAINE
52945,NEVER USED COCAINE
52946,NEVER USED COCAINE
52947,DID NOT USE COCAINE PST 12 MOS
52948,NEVER USED COCAINE
52949,NEVER USED COCAINE
52950,NEVER USED COCAINE
52951,NEVER USED COCAINE
52952,NEVER USED COCAINE
52953,NEVER USED COCAINE
52954,NEVER USED COCAINE
52955,NEVER USED COCAINE
52956,NEVER USED COCAINE
52957,NEVER USED COCAINE
52958,NEVER USED COCAINE
52959,NEVER USED COCAINE
52960,NEVER USED COCAINE
52961,NEVER USED COCAINE
52962,NEVER USED COCAINE
52963,NEVER USED COCAINE
52964,NEVER USED COCAINE
52965,NEVER USED COCAINE
52966,NEVER USED COCAINE
52967,NEVER USED COCAINE
52968,NEVER USED COCAINE
52969,NEVER USED COCAINE
52970,NEVER USED COCAINE
52971,NEVER USED COCAINE
52972,NEVER USED COCAINE
52973,DID NOT USE COCAINE PST 12 MOS
52974,NEVER USED COCAINE
52975,NEVER USED COCAINE
52976,NEVER USED COCAINE
52977,NEVER USED COCAINE
52978,NEVER USED COCAINE
52979,NEVER USED COCAINE
52980,NEVER USED COCAINE
52981,NEVER USED COCAINE
52982,NEVER USED COCAINE
52983,NEVER USED COCAINE
52984,NEVER USED COCAINE
52985,NEVER USED COCAINE
52986,NEVER USED COCAINE
52987,NEVER USED COCAINE
52988,NEVER USED COCAINE
52989,NEVER USED COCAINE
52990,NEVER USED COCAINE
52991,NEVER USED COCAINE
52992,NEVER USED COCAINE
52993,NEVER USED COCAINE
52994,Yes
52995,NEVER USED COCAINE
52996,NEVER USED COCAINE
52997,NEVER USED COCAINE
52998,NEVER USED COCAINE
52999,NEVER USED COCAINE
53000,NEVER USED COCAINE
53001,NEVER USED COCAINE
53002,NEVER USED COCAINE
53003,NEVER USED COCAINE
53004,NEVER USED COCAINE
53005,NEVER USED COCAINE
53006,NEVER USED COCAINE
53007,NEVER USED COCAINE
53008,NEVER USED COCAINE
53009,NEVER USED COCAINE
53010,NEVER USED COCAINE
53011,NEVER USED COCAINE
53012,NEVER USED COCAINE
53013,NEVER USED COCAINE
53014,NEVER USED COCAINE
53015,NEVER USED COCAINE
53016,NEVER USED COCAINE
53017,NEVER USED COCAINE
53018,DID NOT USE COCAINE PST 12 MOS
53019,NEVER USED COCAINE
53020,NEVER USED COCAINE
53021,NEVER USED COCAINE
53022,REFUSED
53023,NEVER USED COCAINE
53024,NEVER USED COCAINE
53025,NEVER USED COCAINE
53026,NEVER USED COCAINE
53027,NEVER USED COCAINE
53028,NEVER USED COCAINE
53029,NEVER USED COCAINE
53030,NEVER USED COCAINE
53031,NEVER USED COCAINE
53032,NEVER USED COCAINE
53033,NEVER USED COCAINE
53034,NEVER USED COCAINE
53035,NEVER USED COCAINE
53036,NEVER USED COCAINE
53037,NEVER USED COCAINE
53038,NEVER USED COCAINE
53039,NEVER USED COCAINE
53040,NEVER USED COCAINE
53041,DID NOT USE COCAINE PST 12 MOS
53042,NEVER USED COCAINE
53043,DID NOT USE COCAINE PST 12 MOS
53044,DID NOT USE COCAINE PST 12 MOS
53045,NEVER USED COCAINE
53046,NEVER USED COCAINE
53047,NEVER USED COCAINE
53048,NEVER USED COCAINE
53049,NEVER USED COCAINE
53050,NEVER USED COCAINE
53051,NEVER USED COCAINE
53052,NEVER USED COCAINE
53053,NEVER USED COCAINE
53054,NEVER USED COCAINE
53055,NEVER USED COCAINE
53056,NEVER USED COCAINE
53057,NEVER USED COCAINE
53058,NEVER USED COCAINE
53059,NEVER USED COCAINE
53060,NEVER USED COCAINE
53061,NEVER USED COCAINE
53062,NEVER USED COCAINE
53063,NEVER USED COCAINE
53064,NEVER USED COCAINE
53065,NEVER USED COCAINE
53066,NEVER USED COCAINE
53067,NEVER USED COCAINE
53068,NEVER USED COCAINE
53069,NEVER USED COCAINE
53070,NEVER USED COCAINE
53071,NEVER USED COCAINE
53072,NEVER USED COCAINE
53073,NEVER USED COCAINE
53074,NEVER USED COCAINE
53075,NEVER USED COCAINE
53076,NEVER USED COCAINE
53077,No
53078,No
53079,NEVER USED COCAINE
53080,NEVER USED COCAINE
53081,NEVER USED COCAINE
53082,NEVER USED COCAINE
53083,NEVER USED COCAINE
53084,NEVER USED COCAINE
53085,NEVER USED COCAINE
53086,NEVER USED COCAINE
53087,NEVER USED COCAINE
53088,NEVER USED COCAINE
53089,NEVER USED COCAINE
53090,NEVER USED COCAINE
53091,NEVER USED COCAINE
53092,NEVER USED COCAINE
53093,NEVER USED COCAINE
53094,NEVER USED COCAINE
53095,NEVER USED COCAINE
53096,NEVER USED COCAINE
53097,NEVER USED COCAINE
53098,NEVER USED COCAINE
53099,NEVER USED COCAINE
53100,NEVER USED COCAINE
53101,NEVER USED COCAINE
53102,NEVER USED COCAINE
53103,NEVER USED COCAINE
53104,NEVER USED COCAINE
53105,DID NOT USE COCAINE PST 12 MOS
53106,NEVER USED COCAINE
53107,NEVER USED COCAINE
53108,NEVER USED COCAINE
53109,NEVER USED COCAINE
53110,NEVER USED COCAINE
53111,NEVER USED COCAINE
53112,NEVER USED COCAINE
53113,NEVER USED COCAINE
53114,NEVER USED COCAINE
53115,NEVER USED COCAINE
53116,NEVER USED COCAINE
53117,NEVER USED COCAINE
53118,NEVER USED COCAINE
53119,NEVER USED COCAINE
53120,NEVER USED COCAINE
53121,NEVER USED COCAINE
53122,NEVER USED COCAINE
53123,NEVER USED COCAINE
53124,NEVER USED COCAINE
53125,NEVER USED COCAINE
53126,NEVER USED COCAINE
53127,NEVER USED COCAINE
53128,DID NOT USE COCAINE PST 12 MOS
53129,NEVER USED COCAINE
53130,NEVER USED COCAINE
53131,NEVER USED COCAINE
53132,NEVER USED COCAINE
53133,NEVER USED COCAINE
53134,NEVER USED COCAINE
53135,DID NOT USE COCAINE PST 12 MOS
53136,NEVER USED COCAINE
53137,NEVER USED COCAINE
53138,NEVER USED COCAINE
53139,NEVER USED COCAINE
53140,NEVER USED COCAINE
53141,NEVER USED COCAINE
53142,NEVER USED COCAINE
53143,NEVER USED COCAINE
53144,NEVER USED COCAINE
53145,NEVER USED COCAINE
53146,NEVER USED COCAINE
53147,NEVER USED COCAINE
53148,NEVER USED COCAINE
53149,NEVER USED COCAINE
53150,NEVER USED COCAINE
53151,NEVER USED COCAINE
53152,NEVER USED COCAINE
53153,NEVER USED COCAINE
53154,NEVER USED COCAINE
53155,NEVER USED COCAINE
53156,DID NOT USE COCAINE PST 12 MOS
53157,NEVER USED COCAINE
53158,NEVER USED COCAINE
53159,NEVER USED COCAINE
53160,NEVER USED COCAINE
53161,NEVER USED COCAINE
53162,NEVER USED COCAINE
53163,NEVER USED COCAINE
53164,NEVER USED COCAINE
53165,NEVER USED COCAINE
53166,NEVER USED COCAINE
53167,NEVER USED COCAINE
53168,NEVER USED COCAINE
53169,NEVER USED COCAINE
53170,NEVER USED COCAINE
53171,NEVER USED COCAINE
53172,NEVER USED COCAINE
53173,NEVER USED COCAINE
53174,NEVER USED COCAINE
53175,NEVER USED COCAINE
53176,NEVER USED COCAINE
53177,NEVER USED COCAINE
53178,NEVER USED COCAINE
53179,NEVER USED COCAINE
53180,NEVER USED COCAINE
53181,NEVER USED COCAINE
53182,No
53183,NEVER USED COCAINE
53184,DID NOT USE COCAINE PST 12 MOS
53185,NEVER USED COCAINE
53186,NEVER USED COCAINE
53187,NEVER USED COCAINE
53188,NEVER USED COCAINE
53189,NEVER USED COCAINE
53190,NEVER USED COCAINE
53191,NEVER USED COCAINE
53192,NEVER USED COCAINE
53193,NEVER USED COCAINE
53194,NEVER USED COCAINE
53195,NEVER USED COCAINE
53196,NEVER USED COCAINE
53197,NEVER USED COCAINE
53198,DID NOT USE COCAINE PST 12 MOS
53199,NEVER USED COCAINE
53200,NEVER USED COCAINE
53201,NEVER USED COCAINE
53202,NEVER USED COCAINE
53203,NEVER USED COCAINE
53204,NEVER USED COCAINE
53205,NEVER USED COCAINE
53206,NEVER USED COCAINE
53207,DID NOT USE COCAINE PST 12 MOS
53208,NEVER USED COCAINE
53209,NEVER USED COCAINE
53210,DID NOT USE COCAINE PST 12 MOS
53211,NEVER USED COCAINE
53212,NEVER USED COCAINE
53213,DID NOT USE COCAINE PST 12 MOS
53214,NEVER USED COCAINE
53215,DID NOT USE COCAINE PST 12 MOS
53216,NEVER USED COCAINE
53217,NEVER USED COCAINE
53218,NEVER USED COCAINE
53219,NEVER USED COCAINE
53220,NEVER USED COCAINE
53221,NEVER USED COCAINE
53222,NEVER USED COCAINE
53223,NEVER USED COCAINE
53224,NEVER USED COCAINE
53225,NEVER USED COCAINE
53226,NEVER USED COCAINE
53227,NEVER USED COCAINE
53228,NEVER USED COCAINE
53229,NEVER USED COCAINE
53230,NEVER USED COCAINE
53231,NEVER USED COCAINE
53232,NEVER USED COCAINE
53233,NEVER USED COCAINE
53234,NEVER USED COCAINE
53235,NEVER USED COCAINE
53236,NEVER USED COCAINE
53237,NEVER USED COCAINE
53238,NEVER USED COCAINE
53239,NEVER USED COCAINE
53240,DID NOT USE COCAINE PST 12 MOS
53241,NEVER USED COCAINE
53242,NEVER USED COCAINE
53243,NEVER USED COCAINE
53244,NEVER USED COCAINE
53245,No
53246,NEVER USED COCAINE
53247,NEVER USED COCAINE
53248,NEVER USED COCAINE
53249,NEVER USED COCAINE
53250,NEVER USED COCAINE
53251,NEVER USED COCAINE
53252,NEVER USED COCAINE
53253,NEVER USED COCAINE
53254,NEVER USED COCAINE
53255,NEVER USED COCAINE
53256,NEVER USED COCAINE
53257,NEVER USED COCAINE
53258,NEVER USED COCAINE
53259,NEVER USED COCAINE
53260,NEVER USED COCAINE
53261,NEVER USED COCAINE
53262,NEVER USED COCAINE
53263,No
53264,NEVER USED COCAINE
53265,NEVER USED COCAINE
53266,No
53267,NEVER USED COCAINE
53268,NEVER USED COCAINE
53269,NEVER USED COCAINE
53270,NEVER USED COCAINE
53271,NEVER USED COCAINE
53272,NEVER USED COCAINE
53273,NEVER USED COCAINE
53274,NEVER USED COCAINE
53275,NEVER USED COCAINE
53276,NEVER USED COCAINE
53277,NEVER USED COCAINE
53278,NEVER USED COCAINE
53279,NEVER USED COCAINE
53280,NEVER USED COCAINE
53281,NEVER USED COCAINE
53282,NEVER USED COCAINE
53283,NEVER USED COCAINE
53284,NEVER USED COCAINE
53285,NEVER USED COCAINE
53286,NEVER USED COCAINE
53287,NEVER USED COCAINE
53288,NEVER USED COCAINE
53289,NEVER USED COCAINE
53290,NEVER USED COCAINE
53291,NEVER USED COCAINE
53292,NEVER USED COCAINE
53293,NEVER USED COCAINE
53294,NEVER USED COCAINE
53295,NEVER USED COCAINE
53296,NEVER USED COCAINE
53297,NEVER USED COCAINE
53298,NEVER USED COCAINE
53299,NEVER USED COCAINE
53300,NEVER USED COCAINE
53301,DID NOT USE COCAINE PST 12 MOS
53302,NEVER USED COCAINE
53303,NEVER USED COCAINE
53304,NEVER USED COCAINE
53305,NEVER USED COCAINE
53306,DID NOT USE COCAINE PST 12 MOS
53307,DID NOT USE COCAINE PST 12 MOS
53308,NEVER USED COCAINE
53309,NEVER USED COCAINE
53310,NEVER USED COCAINE
53311,NEVER USED COCAINE
53312,NEVER USED COCAINE
53313,NEVER USED COCAINE
53314,NEVER USED COCAINE
53315,NEVER USED COCAINE
53316,NEVER USED COCAINE
53317,NEVER USED COCAINE
53318,NEVER USED COCAINE
53319,NEVER USED COCAINE
53320,NEVER USED COCAINE
53321,NEVER USED COCAINE
53322,NEVER USED COCAINE
53323,NEVER USED COCAINE
53324,NEVER USED COCAINE
53325,NEVER USED COCAINE
53326,NEVER USED COCAINE
53327,NEVER USED COCAINE
53328,NEVER USED COCAINE
53329,NEVER USED COCAINE
53330,NEVER USED COCAINE
53331,NEVER USED COCAINE
53332,NEVER USED COCAINE
53333,NEVER USED COCAINE
53334,NEVER USED COCAINE
53335,NEVER USED COCAINE
53336,NEVER USED COCAINE
53337,NEVER USED COCAINE
53338,NEVER USED COCAINE
53339,DID NOT USE COCAINE PST 12 MOS
53340,NEVER USED COCAINE
53341,NEVER USED COCAINE
53342,NEVER USED COCAINE
53343,NEVER USED COCAINE
53344,NEVER USED COCAINE
53345,NEVER USED COCAINE
53346,NEVER USED COCAINE
53347,NEVER USED COCAINE
53348,NEVER USED COCAINE
53349,NEVER USED COCAINE
53350,NEVER USED COCAINE
53351,NEVER USED COCAINE
53352,NEVER USED COCAINE
53353,NEVER USED COCAINE
53354,NEVER USED COCAINE
53355,NEVER USED COCAINE
53356,NEVER USED COCAINE
53357,NEVER USED COCAINE
53358,NEVER USED COCAINE
53359,NEVER USED COCAINE
53360,NEVER USED COCAINE
53361,NEVER USED COCAINE
53362,NEVER USED COCAINE
53363,NEVER USED COCAINE
53364,NEVER USED COCAINE
53365,NEVER USED COCAINE
53366,No
53367,NEVER USED COCAINE
53368,NEVER USED COCAINE
53369,DID NOT USE COCAINE PST 12 MOS
53370,NEVER USED COCAINE
53371,NEVER USED COCAINE
53372,NEVER USED COCAINE
53373,NEVER USED COCAINE
53374,NEVER USED COCAINE
53375,NEVER USED COCAINE
53376,NEVER USED COCAINE
53377,NEVER USED COCAINE
53378,NEVER USED COCAINE
53379,NEVER USED COCAINE
53380,NEVER USED COCAINE
53381,NEVER USED COCAINE
53382,NEVER USED COCAINE
53383,NEVER USED COCAINE
53384,NEVER USED COCAINE
53385,NEVER USED COCAINE
53386,NEVER USED COCAINE
53387,NEVER USED COCAINE
53388,No
53389,NEVER USED COCAINE
53390,NEVER USED COCAINE
53391,NEVER USED COCAINE
53392,NEVER USED COCAINE
53393,NEVER USED COCAINE
53394,NEVER USED COCAINE
53395,NEVER USED COCAINE
53396,NEVER USED COCAINE
53397,DID NOT USE COCAINE PST 12 MOS
53398,NEVER USED COCAINE
53399,NEVER USED COCAINE
53400,NEVER USED COCAINE
53401,NEVER USED COCAINE
53402,NEVER USED COCAINE
53403,NEVER USED COCAINE
53404,DID NOT USE COCAINE PST 12 MOS
53405,DID NOT USE COCAINE PST 12 MOS
53406,NEVER USED COCAINE
53407,DID NOT USE COCAINE PST 12 MOS
53408,NEVER USED COCAINE
53409,NEVER USED COCAINE
53410,NEVER USED COCAINE
53411,NEVER USED COCAINE
53412,NEVER USED COCAINE
53413,NEVER USED COCAINE
53414,NEVER USED COCAINE
53415,NEVER USED COCAINE
53416,NEVER USED COCAINE
53417,NEVER USED COCAINE
53418,NEVER USED COCAINE
53419,NEVER USED COCAINE
53420,NEVER USED COCAINE
53421,Yes
53422,NEVER USED COCAINE
53423,NEVER USED COCAINE
53424,DID NOT USE COCAINE PST 12 MOS
53425,NEVER USED COCAINE
53426,NEVER USED COCAINE
53427,NEVER USED COCAINE
53428,NEVER USED COCAINE
53429,NEVER USED COCAINE
53430,NEVER USED COCAINE
53431,NEVER USED COCAINE
53432,NEVER USED COCAINE
53433,NEVER USED COCAINE
53434,NEVER USED COCAINE
53435,NEVER USED COCAINE
53436,NEVER USED COCAINE
53437,NEVER USED COCAINE
53438,NEVER USED COCAINE
53439,NEVER USED COCAINE
53440,NEVER USED COCAINE
53441,NEVER USED COCAINE
53442,NEVER USED COCAINE
53443,NEVER USED COCAINE
53444,NEVER USED COCAINE
53445,NEVER USED COCAINE
53446,NEVER USED COCAINE
53447,DID NOT USE COCAINE PST 12 MOS
53448,NEVER USED COCAINE
53449,NEVER USED COCAINE
53450,NEVER USED COCAINE
53451,NEVER USED COCAINE
53452,NEVER USED COCAINE
53453,NEVER USED COCAINE
53454,NEVER USED COCAINE
53455,NEVER USED COCAINE
53456,NEVER USED COCAINE
53457,NEVER USED COCAINE
53458,NEVER USED COCAINE
53459,NEVER USED COCAINE
53460,No
53461,NEVER USED COCAINE
53462,No
53463,NEVER USED COCAINE
53464,NEVER USED COCAINE
53465,NEVER USED COCAINE
53466,NEVER USED COCAINE
53467,NEVER USED COCAINE
53468,NEVER USED COCAINE
53469,NEVER USED COCAINE
53470,NEVER USED COCAINE
53471,NEVER USED COCAINE
53472,NEVER USED COCAINE
53473,NEVER USED COCAINE
53474,NEVER USED COCAINE
53475,NEVER USED COCAINE
53476,NEVER USED COCAINE
53477,NEVER USED COCAINE
53478,NEVER USED COCAINE
53479,NEVER USED COCAINE
53480,NEVER USED COCAINE
53481,NEVER USED COCAINE
53482,NEVER USED COCAINE
53483,DID NOT USE COCAINE PST 12 MOS
53484,NEVER USED COCAINE
53485,DID NOT USE COCAINE PST 12 MOS
53486,NEVER USED COCAINE
53487,NEVER USED COCAINE
53488,NEVER USED COCAINE
53489,NEVER USED COCAINE
53490,NEVER USED COCAINE
53491,NEVER USED COCAINE
53492,NEVER USED COCAINE
53493,NEVER USED COCAINE
53494,NEVER USED COCAINE
53495,NEVER USED COCAINE
53496,NEVER USED COCAINE
53497,NEVER USED COCAINE
53498,NEVER USED COCAINE
53499,NEVER USED COCAINE
53500,NEVER USED COCAINE
53501,NEVER USED COCAINE
53502,NEVER USED COCAINE
53503,NEVER USED COCAINE
53504,NEVER USED COCAINE
53505,NEVER USED COCAINE
53506,NEVER USED COCAINE
53507,NEVER USED COCAINE
53508,DID NOT USE COCAINE PST 12 MOS
53509,NEVER USED COCAINE
53510,NEVER USED COCAINE
53511,NEVER USED COCAINE
53512,NEVER USED COCAINE
53513,NEVER USED COCAINE
53514,NEVER USED COCAINE
53515,NEVER USED COCAINE
53516,NEVER USED COCAINE
53517,NEVER USED COCAINE
53518,NEVER USED COCAINE
53519,NEVER USED COCAINE
53520,NEVER USED COCAINE
53521,NEVER USED COCAINE
53522,NEVER USED COCAINE
53523,NEVER USED COCAINE
53524,NEVER USED COCAINE
53525,NEVER USED COCAINE
53526,NEVER USED COCAINE
53527,NEVER USED COCAINE
53528,DID NOT USE COCAINE PST 12 MOS
53529,NEVER USED COCAINE
53530,NEVER USED COCAINE
53531,NEVER USED COCAINE
53532,NEVER USED COCAINE
53533,NEVER USED COCAINE
53534,No
53535,NEVER USED COCAINE
53536,NEVER USED COCAINE
53537,NEVER USED COCAINE
53538,NEVER USED COCAINE
53539,DID NOT USE COCAINE PST 12 MOS
53540,NEVER USED COCAINE
53541,NEVER USED COCAINE
53542,NEVER USED COCAINE
53543,NEVER USED COCAINE
53544,NEVER USED COCAINE
53545,NEVER USED COCAINE
53546,NEVER USED COCAINE
53547,NEVER USED COCAINE
53548,NEVER USED COCAINE
53549,NEVER USED COCAINE
53550,NEVER USED COCAINE
53551,NEVER USED COCAINE
53552,NEVER USED COCAINE
53553,NEVER USED COCAINE
53554,NEVER USED COCAINE
53555,DID NOT USE COCAINE PST 12 MOS
53556,NEVER USED COCAINE
53557,NEVER USED COCAINE
53558,NEVER USED COCAINE
53559,DID NOT USE COCAINE PST 12 MOS
53560,NEVER USED COCAINE
53561,NEVER USED COCAINE
53562,NEVER USED COCAINE
53563,NEVER USED COCAINE
53564,NEVER USED COCAINE
53565,NEVER USED COCAINE
53566,NEVER USED COCAINE
53567,NEVER USED COCAINE
53568,NEVER USED COCAINE
53569,NEVER USED COCAINE
53570,NEVER USED COCAINE
53571,NEVER USED COCAINE
53572,NEVER USED COCAINE
53573,NEVER USED COCAINE
53574,NEVER USED COCAINE
53575,NEVER USED COCAINE
53576,NEVER USED COCAINE
53577,NEVER USED COCAINE
53578,NEVER USED COCAINE
53579,NEVER USED COCAINE
53580,NEVER USED COCAINE
53581,NEVER USED COCAINE
53582,NEVER USED COCAINE
53583,NEVER USED COCAINE
53584,NEVER USED COCAINE
53585,NEVER USED COCAINE
53586,NEVER USED COCAINE
53587,No
53588,NEVER USED COCAINE
53589,NEVER USED COCAINE
53590,NEVER USED COCAINE
53591,DID NOT USE COCAINE PST 12 MOS
53592,NEVER USED COCAINE
53593,NEVER USED COCAINE
53594,NEVER USED COCAINE
53595,NEVER USED COCAINE
53596,NEVER USED COCAINE
53597,NEVER USED COCAINE
53598,NEVER USED COCAINE
53599,NEVER USED COCAINE
53600,NEVER USED COCAINE
53601,NEVER USED COCAINE
53602,NEVER USED COCAINE
53603,NEVER USED COCAINE
53604,NEVER USED COCAINE
53605,NEVER USED COCAINE
53606,NEVER USED COCAINE
53607,NEVER USED COCAINE
53608,NEVER USED COCAINE
53609,NEVER USED COCAINE
53610,NEVER USED COCAINE
53611,NEVER USED COCAINE
53612,NEVER USED COCAINE
53613,NEVER USED COCAINE
53614,NEVER USED COCAINE
53615,NEVER USED COCAINE
53616,NEVER USED COCAINE
53617,NEVER USED COCAINE
